location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2019-12-20 13:29:24 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-20 13:29:58 +0100;199;regular;""
Münsterplatz , Ulm;2019-12-20 13:33:17 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 13:34:59 +0100;220;regular;""
Münsterplatz , Ulm;2019-12-20 13:37:23 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-20 13:39:56 +0100;173;regular;""
Münsterplatz , Ulm;2019-12-20 13:41:31 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-20 13:44:58 +0100;204;regular;""
Münsterplatz , Ulm;2019-12-20 13:49:52 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-20 13:49:59 +0100;216;regular;""
Münsterplatz , Ulm;2019-12-20 13:54:36 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-20 13:54:57 +0100;185;regular;""
Münsterplatz , Ulm;2019-12-20 13:58:59 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-20 13:59:59 +0100;222;regular;""
Münsterplatz , Ulm;2019-12-20 14:04:59 +0100;197;regular;""
Münsterplatz , Ulm;2019-12-20 14:04:59 +0100;16;regular;""
Münsterplatz , Ulm;2019-12-20 14:09:22 +0100;13;regular;""
Münsterplatz , Ulm;2019-12-20 14:09:58 +0100;217;regular;""
Münsterplatz , Ulm;2019-12-20 14:14:31 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-20 14:14:58 +0100;203;regular;""
Münsterplatz , Ulm;2019-12-20 14:19:49 +0100;11;regular;""
Münsterplatz , Ulm;2019-12-20 14:19:55 +0100;188;regular;""
Münsterplatz , Ulm;2019-12-20 14:21:21 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-20 14:24:59 +0100;177;regular;""
Münsterplatz , Ulm;2019-12-20 14:29:25 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-20 14:29:59 +0100;190;regular;""
Münsterplatz , Ulm;2019-12-20 14:34:48 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 14:34:59 +0100;197;regular;""
Münsterplatz , Ulm;2019-12-20 14:39:21 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-20 14:39:57 +0100;212;regular;""
Münsterplatz , Ulm;2019-12-20 14:44:36 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-20 14:44:58 +0100;210;regular;""
Münsterplatz , Ulm;2019-12-20 14:49:31 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 14:49:57 +0100;184;regular;""
Münsterplatz , Ulm;2019-12-20 14:53:36 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-20 14:54:58 +0100;186;regular;""
Münsterplatz , Ulm;2019-12-20 14:59:58 +0100;190;regular;""
Münsterplatz , Ulm;2019-12-20 14:59:58 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-20 15:04:46 +0100;15;regular;""
Münsterplatz , Ulm;2019-12-20 15:04:59 +0100;239;regular;""
Münsterplatz , Ulm;2019-12-20 15:08:34 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-20 15:09:55 +0100;205;regular;""
Münsterplatz , Ulm;2019-12-20 15:14:11 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-20 15:14:53 +0100;229;regular;""
Münsterplatz , Ulm;2019-12-20 15:19:09 +0100;11;regular;""
Münsterplatz , Ulm;2019-12-20 15:19:59 +0100;222;regular;""
Münsterplatz , Ulm;2019-12-20 15:24:27 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-20 15:24:52 +0100;220;regular;""
Münsterplatz , Ulm;2019-12-20 15:29:39 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-20 15:29:59 +0100;233;regular;""
Münsterplatz , Ulm;2019-12-20 15:33:31 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 15:34:57 +0100;206;regular;""
Münsterplatz , Ulm;2019-12-20 15:39:47 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 15:39:56 +0100;233;regular;""
Münsterplatz , Ulm;2019-12-20 15:44:48 +0100;15;regular;""
Münsterplatz , Ulm;2019-12-20 15:44:59 +0100;218;regular;""
Münsterplatz , Ulm;2019-12-20 15:49:09 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-20 15:49:58 +0100;293;regular;""
Münsterplatz , Ulm;2019-12-20 15:54:30 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-20 15:54:58 +0100;262;regular;""
Münsterplatz , Ulm;2019-12-20 15:59:58 +0100;169;regular;""
Münsterplatz , Ulm;2019-12-20 15:59:58 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 16:04:26 +0100;14;regular;""
Münsterplatz , Ulm;2019-12-20 16:04:57 +0100;237;regular;""
Münsterplatz , Ulm;2019-12-20 16:08:38 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 16:09:54 +0100;209;regular;""
Münsterplatz , Ulm;2019-12-20 16:14:25 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-20 16:14:56 +0100;233;regular;""
Münsterplatz , Ulm;2019-12-20 16:19:48 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 16:19:59 +0100;254;regular;""
Münsterplatz , Ulm;2019-12-20 16:24:52 +0100;17;regular;""
Münsterplatz , Ulm;2019-12-20 16:24:56 +0100;204;regular;""
Münsterplatz , Ulm;2019-12-20 16:29:15 +0100;10;regular;""
Münsterplatz , Ulm;2019-12-20 16:29:57 +0100;205;regular;""
Münsterplatz , Ulm;2019-12-20 16:34:47 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-20 16:34:58 +0100;228;regular;""
Münsterplatz , Ulm;2019-12-20 16:39:28 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-20 16:39:59 +0100;220;regular;""
Münsterplatz , Ulm;2019-12-20 16:44:19 +0100;15;regular;""
Münsterplatz , Ulm;2019-12-20 16:44:56 +0100;215;regular;""
Münsterplatz , Ulm;2019-12-20 16:47:44 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-20 16:49:58 +0100;219;regular;""
Münsterplatz , Ulm;2019-12-20 16:54:35 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 16:54:58 +0100;220;regular;""
Münsterplatz , Ulm;2019-12-20 16:59:42 +0100;14;regular;""
Münsterplatz , Ulm;2019-12-20 16:59:58 +0100;214;regular;""
Münsterplatz , Ulm;2019-12-20 17:04:56 +0100;10;regular;""
Münsterplatz , Ulm;2019-12-20 17:04:57 +0100;244;regular;""
Münsterplatz , Ulm;2019-12-20 17:09:53 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-20 17:09:59 +0100;196;regular;""
Münsterplatz , Ulm;2019-12-20 17:14:46 +0100;11;regular;""
Münsterplatz , Ulm;2019-12-20 17:14:59 +0100;241;regular;""
Münsterplatz , Ulm;2019-12-20 17:19:01 +0100;15;regular;""
Münsterplatz , Ulm;2019-12-20 17:19:47 +0100;243;regular;""
Münsterplatz , Ulm;2019-12-20 17:24:51 +0100;10;regular;""
Münsterplatz , Ulm;2019-12-20 17:24:58 +0100;239;regular;""
Münsterplatz , Ulm;2019-12-20 17:29:01 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 17:29:54 +0100;265;regular;""
Münsterplatz , Ulm;2019-12-20 17:32:58 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 17:34:59 +0100;245;regular;""
Münsterplatz , Ulm;2019-12-20 17:39:29 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-20 17:39:59 +0100;213;regular;""
Münsterplatz , Ulm;2019-12-20 17:44:39 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-20 17:44:59 +0100;277;regular;""
Münsterplatz , Ulm;2019-12-20 17:49:58 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-20 17:49:59 +0100;215;regular;""
Münsterplatz , Ulm;2019-12-20 17:54:42 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-20 17:54:46 +0100;215;regular;""
Münsterplatz , Ulm;2019-12-20 17:59:30 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 17:59:59 +0100;200;regular;""
Münsterplatz , Ulm;2019-12-20 18:04:26 +0100;11;regular;""
Münsterplatz , Ulm;2019-12-20 18:04:59 +0100;261;regular;""
Münsterplatz , Ulm;2019-12-20 18:09:27 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-20 18:09:53 +0100;273;regular;""
Münsterplatz , Ulm;2019-12-20 18:14:25 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-20 18:14:55 +0100;231;regular;""
Münsterplatz , Ulm;2019-12-20 18:18:24 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 18:19:59 +0100;231;regular;""
Münsterplatz , Ulm;2019-12-20 18:23:21 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-20 18:24:57 +0100;203;regular;""
Münsterplatz , Ulm;2019-12-20 18:28:55 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 18:29:52 +0100;215;regular;""
Münsterplatz , Ulm;2019-12-20 18:33:39 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 18:34:59 +0100;212;regular;""
Münsterplatz , Ulm;2019-12-20 18:39:32 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-20 18:39:56 +0100;216;regular;""
Münsterplatz , Ulm;2019-12-20 18:43:49 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-20 18:44:57 +0100;186;regular;""
Münsterplatz , Ulm;2019-12-20 18:49:32 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-20 18:49:56 +0100;219;regular;""
Münsterplatz , Ulm;2019-12-20 18:53:50 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-20 18:54:58 +0100;193;regular;""
Münsterplatz , Ulm;2019-12-20 18:59:53 +0100;11;regular;""
Münsterplatz , Ulm;2019-12-20 18:59:55 +0100;243;regular;""
Münsterplatz , Ulm;2019-12-20 19:04:06 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-20 19:04:59 +0100;232;regular;""
Münsterplatz , Ulm;2019-12-20 19:09:45 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-20 19:09:52 +0100;197;regular;""
Münsterplatz , Ulm;2019-12-20 19:11:38 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-20 19:14:58 +0100;182;regular;""
Münsterplatz , Ulm;2019-12-20 19:19:38 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-20 19:19:58 +0100;166;regular;""
Münsterplatz , Ulm;2019-12-20 19:24:54 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 19:24:58 +0100;217;regular;""
Münsterplatz , Ulm;2019-12-20 19:26:34 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-20 19:29:59 +0100;198;regular;""
Münsterplatz , Ulm;2019-12-20 19:34:42 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 19:34:55 +0100;173;regular;""
Münsterplatz , Ulm;2019-12-20 19:35:33 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-20 19:39:53 +0100;142;regular;""
Münsterplatz , Ulm;2019-12-20 19:44:11 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-20 19:44:58 +0100;167;regular;""
Münsterplatz , Ulm;2019-12-20 19:49:00 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-20 19:49:56 +0100;171;regular;""
Münsterplatz , Ulm;2019-12-20 19:52:10 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 19:54:57 +0100;167;regular;""
Münsterplatz , Ulm;2019-12-20 19:58:46 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 19:59:54 +0100;150;regular;""
Münsterplatz , Ulm;2019-12-20 20:04:34 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-20 20:04:54 +0100;152;regular;""
Münsterplatz , Ulm;2019-12-20 20:09:14 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 20:09:55 +0100;116;regular;""
Münsterplatz , Ulm;2019-12-20 20:10:57 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-20 20:14:59 +0100;127;regular;""
Münsterplatz , Ulm;2019-12-20 20:18:08 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-20 20:19:55 +0100;155;regular;""
Münsterplatz , Ulm;2019-12-20 20:24:26 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 20:24:58 +0100;135;regular;""
Münsterplatz , Ulm;2019-12-20 20:26:38 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-20 20:29:58 +0100;121;regular;""
Münsterplatz , Ulm;2019-12-20 20:33:20 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-20 20:34:57 +0100;182;regular;""
Münsterplatz , Ulm;2019-12-20 20:39:36 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-20 20:39:55 +0100;176;regular;""
Münsterplatz , Ulm;2019-12-20 20:43:14 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-20 20:44:55 +0100;123;regular;""
Münsterplatz , Ulm;2019-12-20 20:49:08 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-20 20:49:49 +0100;126;regular;""
Münsterplatz , Ulm;2019-12-20 20:51:38 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-20 20:54:50 +0100;74;regular;""
Münsterplatz , Ulm;2019-12-20 20:57:50 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-20 20:59:53 +0100;74;regular;""
Münsterplatz , Ulm;2019-12-20 21:01:20 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-20 21:04:59 +0100;35;regular;""
Münsterplatz , Ulm;2019-12-20 21:09:34 +0100;49;regular;""
Münsterplatz , Ulm;2019-12-20 21:14:34 +0100;46;regular;""
Münsterplatz , Ulm;2019-12-20 21:19:31 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-20 21:19:53 +0100;36;regular;""
Münsterplatz , Ulm;2019-12-20 21:22:53 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-20 21:24:24 +0100;23;regular;""
Münsterplatz , Ulm;2019-12-20 21:29:53 +0100;29;regular;""
Münsterplatz , Ulm;2019-12-20 21:34:08 +0100;23;regular;""
Münsterplatz , Ulm;2019-12-20 21:39:41 +0100;22;regular;""
Münsterplatz , Ulm;2019-12-20 21:44:25 +0100;18;regular;""
Münsterplatz , Ulm;2019-12-20 21:49:51 +0100;26;regular;""
Münsterplatz , Ulm;2019-12-20 21:54:39 +0100;17;regular;""
Münsterplatz , Ulm;2019-12-20 21:59:30 +0100;23;regular;""
Münsterplatz , Ulm;2019-12-20 22:04:43 +0100;10;regular;""
Münsterplatz , Ulm;2019-12-20 22:09:24 +0100;26;regular;""
Münsterplatz , Ulm;2019-12-20 22:14:23 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-20 22:18:36 +0100;23;regular;""
Münsterplatz , Ulm;2019-12-20 22:23:56 +0100;18;regular;""
Münsterplatz , Ulm;2019-12-20 22:29:29 +0100;10;regular;""
Münsterplatz , Ulm;2019-12-20 22:34:46 +0100;35;regular;""
Münsterplatz , Ulm;2019-12-20 22:39:44 +0100;17;regular;""
Münsterplatz , Ulm;2019-12-20 22:43:15 +0100;10;regular;""
Münsterplatz , Ulm;2019-12-20 22:49:50 +0100;23;regular;""
Münsterplatz , Ulm;2019-12-20 22:54:25 +0100;29;regular;""
Münsterplatz , Ulm;2019-12-20 22:59:49 +0100;15;regular;""
Münsterplatz , Ulm;2019-12-20 23:04:30 +0100;16;regular;""
Münsterplatz , Ulm;2019-12-20 23:08:34 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-20 23:09:50 +0100;18;regular;""
Münsterplatz , Ulm;2019-12-20 23:14:21 +0100;11;regular;""
Münsterplatz , Ulm;2019-12-20 23:19:57 +0100;13;regular;""
Münsterplatz , Ulm;2019-12-20 23:24:59 +0100;13;regular;""
Münsterplatz , Ulm;2019-12-20 23:29:53 +0100;19;regular;""
Münsterplatz , Ulm;2019-12-20 23:33:31 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-20 23:39:13 +0100;15;regular;""
Münsterplatz , Ulm;2019-12-20 23:44:54 +0100;27;regular;""
Münsterplatz , Ulm;2019-12-20 23:48:17 +0100;15;regular;""
Münsterplatz , Ulm;2019-12-20 23:54:26 +0100;22;regular;""
Münsterplatz , Ulm;2019-12-20 23:58:59 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 00:04:52 +0100;14;regular;""
Münsterplatz , Ulm;2019-12-21 00:09:14 +0100;19;regular;""
Münsterplatz , Ulm;2019-12-21 00:14:34 +0100;39;regular;""
Münsterplatz , Ulm;2019-12-21 00:16:48 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 00:19:29 +0100;19;regular;""
Münsterplatz , Ulm;2019-12-21 00:24:19 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-21 00:29:15 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 00:29:44 +0100;13;regular;""
Münsterplatz , Ulm;2019-12-21 00:32:03 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 00:36:58 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-21 00:36:58 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 00:43:59 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-21 00:49:18 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 00:54:56 +0100;25;regular;""
Münsterplatz , Ulm;2019-12-21 00:58:28 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-21 01:03:38 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 01:09:20 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 01:13:39 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 01:18:41 +0100;13;regular;""
Münsterplatz , Ulm;2019-12-21 01:22:11 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 01:29:04 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 01:33:11 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 01:37:28 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 01:43:33 +0100;17;regular;""
Münsterplatz , Ulm;2019-12-21 01:49:52 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 01:53:46 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 01:56:58 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 02:02:22 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-21 02:12:20 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 02:19:54 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 02:24:37 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-21 02:28:47 +0100;14;regular;""
Münsterplatz , Ulm;2019-12-21 02:34:13 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 02:34:13 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 02:39:18 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 02:43:32 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 02:46:10 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 02:54:19 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-21 02:58:55 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-21 03:03:45 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-21 03:08:37 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 03:14:41 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-21 03:19:24 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 03:24:32 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 03:28:36 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 03:33:46 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 03:38:52 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-21 03:40:10 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 03:49:54 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 03:55:22 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 03:55:25 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 04:04:12 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 04:08:14 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 04:11:32 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 04:14:16 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-21 04:18:17 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 04:20:44 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 04:28:29 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 04:34:54 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 04:39:23 +0100;11;regular;""
Münsterplatz , Ulm;2019-12-21 04:43:40 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 04:48:34 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 04:53:59 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-21 04:57:56 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 05:02:21 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 05:09:04 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 05:11:17 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 05:18:13 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 05:22:53 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 05:26:33 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 05:33:18 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 05:37:50 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 05:42:44 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 05:49:46 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-21 05:53:15 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 05:59:27 +0100;14;regular;""
Münsterplatz , Ulm;2019-12-21 06:03:12 +0100;11;regular;""
Münsterplatz , Ulm;2019-12-21 06:08:14 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 06:12:24 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 06:13:10 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-21 06:19:30 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 06:24:58 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-21 06:26:44 +0100;10;regular;""
Münsterplatz , Ulm;2019-12-21 06:30:43 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 06:34:00 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-21 06:37:40 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 06:39:37 +0100;21;regular;""
Münsterplatz , Ulm;2019-12-21 06:44:53 +0100;16;regular;""
Münsterplatz , Ulm;2019-12-21 06:48:28 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 06:49:39 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 06:53:54 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 06:54:33 +0100;17;regular;""
Münsterplatz , Ulm;2019-12-21 06:59:17 +0100;24;regular;""
Münsterplatz , Ulm;2019-12-21 07:04:26 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 07:04:32 +0100;21;regular;""
Münsterplatz , Ulm;2019-12-21 07:07:29 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 07:09:41 +0100;37;regular;""
Münsterplatz , Ulm;2019-12-21 07:14:34 +0100;25;regular;""
Münsterplatz , Ulm;2019-12-21 07:18:55 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 07:19:50 +0100;44;regular;""
Münsterplatz , Ulm;2019-12-21 07:24:54 +0100;41;regular;""
Münsterplatz , Ulm;2019-12-21 07:25:39 +0100;1;regular;""
Münsterplatz , Ulm;2019-12-21 07:29:56 +0100;36;regular;""
Münsterplatz , Ulm;2019-12-21 07:33:16 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 07:34:59 +0100;63;regular;""
Münsterplatz , Ulm;2019-12-21 07:39:29 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 07:39:53 +0100;64;regular;""
Münsterplatz , Ulm;2019-12-21 07:42:41 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 07:44:58 +0100;67;regular;""
Münsterplatz , Ulm;2019-12-21 07:49:29 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 07:49:59 +0100;71;regular;""
Münsterplatz , Ulm;2019-12-21 07:53:12 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-21 07:54:58 +0100;90;regular;""
Münsterplatz , Ulm;2019-12-21 07:59:04 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 07:59:59 +0100;77;regular;""
Münsterplatz , Ulm;2019-12-21 08:03:43 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-21 08:04:59 +0100;98;regular;""
Münsterplatz , Ulm;2019-12-21 08:08:16 +0100;4;regular;""
Münsterplatz , Ulm;2019-12-21 08:09:59 +0100;100;regular;""
Münsterplatz , Ulm;2019-12-21 08:13:42 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 08:14:55 +0100;113;regular;""
Münsterplatz , Ulm;2019-12-21 08:16:50 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-21 08:19:57 +0100;107;regular;""
Münsterplatz , Ulm;2019-12-21 08:24:56 +0100;108;regular;""
Münsterplatz , Ulm;2019-12-21 08:24:56 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-21 08:29:39 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 08:29:54 +0100;131;regular;""
Münsterplatz , Ulm;2019-12-21 08:34:57 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 08:34:58 +0100;156;regular;""
Münsterplatz , Ulm;2019-12-21 08:39:54 +0100;6;regular;""
Münsterplatz , Ulm;2019-12-21 08:39:59 +0100;145;regular;""
Münsterplatz , Ulm;2019-12-21 08:43:03 +0100;7;regular;""
Münsterplatz , Ulm;2019-12-21 08:44:59 +0100;155;regular;""
Münsterplatz , Ulm;2019-12-21 08:49:53 +0100;5;regular;""
Münsterplatz , Ulm;2019-12-21 08:49:54 +0100;170;regular;""
Münsterplatz , Ulm;2019-12-21 08:54:51 +0100;13;regular;""
Münsterplatz , Ulm;2019-12-21 08:54:58 +0100;183;regular;""
Münsterplatz , Ulm;2019-12-21 08:59:33 +0100;2;regular;""
Münsterplatz , Ulm;2019-12-21 08:59:57 +0100;166;regular;""
Münsterplatz , Ulm;2019-12-21 09:03:14 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 09:04:59 +0100;203;regular;""
Münsterplatz , Ulm;2019-12-21 09:09:59 +0100;205;regular;""
Münsterplatz , Ulm;2019-12-21 09:09:59 +0100;9;regular;""
Münsterplatz , Ulm;2019-12-21 09:14:42 +0100;8;regular;""
Münsterplatz , Ulm;2019-12-21 09:14:52 +0100;168;regular;""
Münsterplatz , Ulm;2019-12-21 09:19:13 +0100;3;regular;""
Münsterplatz , Ulm;2019-12-21 09:19:57 +0100;210;regular;""
Münsterplatz , Ulm;2019-12-21 09:23:59 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-21 09:24:59 +0100;226;regular;""
Münsterplatz , Ulm;2019-12-21 09:28:53 +0100;12;regular;""
Münsterplatz , Ulm;2019-12-21 09:29:59 +0100;237;regular;""
Münsterplatz , Ulm;2019-12-21 09:34:59 +0100;261;regular;""
Münsterplatz , Ulm;2019-12-21 09:34:59 +0100;10;regular;""
Münsterplatz , Ulm;2019-12-21 09:39:58 +0100;18;regular;""
