location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-08 20:43:37 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 20:49:36 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 20:54:52 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 20:58:04 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 21:04:34 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 21:07:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 21:09:36 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-08 21:13:57 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 21:15:51 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 21:23:51 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 21:28:58 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 21:34:20 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-08 21:39:59 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 21:44:46 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 21:49:57 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 21:54:08 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 21:59:40 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-08 22:03:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 22:09:08 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 22:14:44 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 22:15:15 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 22:19:32 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 22:23:00 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 22:27:31 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 22:39:36 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 22:42:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 22:44:55 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 22:48:38 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 22:51:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 22:59:05 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 23:02:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 23:07:54 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 23:13:38 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 23:19:22 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 23:23:49 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 23:26:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 23:32:22 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 23:39:31 +0100;3;regular;""
